100,0.4916661,1.113334
200,1.116664,1.169638
300,1.416662,2.412066
400,1.216659,1.097598
500,1.316657,0.6295934
600,0.2916553,1.306209
700,0.891653,0.9740017
800,1.141651,0.829367
900,1.36665,1.429063
1000,1.341648,1.151598
1100,1.391645,1.575441
1200,2.116644,1.42117
1300,-0.00835833,1.214982
1400,0.4666392,1.261832
1500,1.041638,0.5733053
1600,0.6916361,1.283685
1700,0.3916339,1.422268
1800,0.8666311,1.284092
1900,0.6666287,2.017564
2000,1.341626,1.303336
2100,0.7416239,2.110968
2200,0.5416225,0.2456575
2300,0.8416198,1.184417
2400,0.9916182,1.15015
2500,0.9666157,1.745867
2600,0.8416133,0.7468937
2700,0.2166115,1.046686
2800,1.141609,1.215667
2900,0.6416072,1.050955
3000,1.933283,1.844082
3100,1.60828,1.173811
3200,1.408278,0.9034275
3300,0.7082758,1.566145
3400,0.05827455,0.7474604
3500,0.9332723,2.110628
3600,0.3332704,2.141198
3700,1.383268,0.9668101
3800,1.133267,1.805234
3900,0.6582645,0.8623683
4000,0.4082626,1.72782
4100,0.7082601,1.576486
4200,1.633258,1.280826
4300,-0.04174431,1.84468
4400,0.4332533,0.9249462
4500,1.383251,0.7662919
4600,1.833249,1.089609
4700,1.558247,1.689275
4800,1.408244,0.5110517
4900,1.358242,0.6723145
5000,0.2082403,0.9597769
5100,0.8082385,0.9558827
5200,1.483236,1.067978
5300,1.233234,0.6302476
5400,0.6832322,1.090353
5500,0.15823,1.095233
5600,1.033228,1.246235
5700,0.7332256,1.856234
5800,1.058224,1.222507
5900,0.4082217,1.137028
6000,-0.2001023,2.348894
6100,0.1998952,1.330382
6200,0.6248925,0.8547375
6300,0.6248907,1.062115
6400,1.224888,1.323111
6500,1.074886,1.452815
6600,0.3748833,1.083112
6700,0.3998808,1.153256
6800,1.199879,0.9327322
6900,0.5998766,1.23795
7000,0.3998752,1.192672
7100,0.3498723,1.230891
7200,0.3498698,1.735632
7300,0.4498674,0.748354
7400,0.4748653,1.050302
7500,0.4498634,0.7905549
7600,0.9248619,0.9877381
7700,0.3998591,1.078196
7800,0.1748571,1.120563
7900,0.6498542,0.5831
8000,-0.2751482,1.50935
8100,0.8248487,0.9801297
8200,1.174847,0.9114298
8300,0.8498452,0.7228226
8400,1.749843,0.9823167
8500,-0.02515965,1.875698
8600,0.549838,0.9999625
8700,0.8998363,1.439637
8800,0.974834,1.454525
8900,0.674831,0.7972466
9000,2.04984,2.349534
9100,0.7998374,1.01733
9200,1.274835,0.7110613
9300,1.624833,0.5639911
9400,0.699829,0.9874783
9500,0.9998272,1.444843
9600,1.199824,1.205224
9700,2.074822,0.7335649
9800,2.04982,0.7762204
9900,0.9248189,1.324064
10000,1.524816,1.319339
10100,0.4248132,1.317393
10200,0.8998113,1.298027
10300,0.624809,0.7215341
10400,1.024807,1.029893
10500,-0.02519568,1.629559
10600,0.3998019,0.3605354
10700,0.1997998,0.8185627
10800,1.449798,0.8046285
10900,1.474795,1.046711
11000,0.2747931,1.034682
11100,0.1747904,1.146982
11200,0.824788,1.392123
11300,1.024786,0.568395
11400,0.2247825,1.184501
11500,1.12478,1.184573
11600,1.474778,1.097973
11700,1.124775,1.062096
11800,0.6247733,0.9647259
11900,0.6497713,0.8631471
12000,-0.7168851,2.608978
12100,-0.1668872,1.124922
12200,1.083111,1.074509
12300,0.858109,0.7002454
12400,0.5831063,1.093453
12500,1.458104,1.11708
12600,1.683102,0.8122775
12700,0.4580986,2.003668
12800,0.9330962,0.9191468
12900,0.8080942,1.137339
13000,0.4330923,1.121616
13100,1.258091,1.044537
13200,0.5080887,0.9226661
13300,0.8330861,0.9280736
13400,0.9830841,1.651951
13500,0.9580812,0.786478
13600,0.2580798,0.4391189
13700,0.6830769,1.302462
13800,0.8830753,1.204334
13900,0.7080736,1.486735
14000,0.8080711,0.8768081
14100,0.7580693,0.854086
14200,0.6830671,1.426082
14300,1.533065,1.089569
14400,1.208063,1.550676
14500,0.3830605,0.8668885
14600,1.808059,1.445517
14700,0.4830563,1.289217
14800,1.533053,1.054653
14900,1.658051,0.8800204
15000,0.6497263,1.402568
15100,-0.02527569,1.102506
15200,1.524722,0.7782832
15300,1.47472,0.6987361
15400,0.6497185,1.407945
15500,1.599717,1.249048
15600,0.6747146,1.29548
15700,1.049712,1.415124
15800,2.27471,2.022528
15900,0.9747086,0.9876698
16000,0.8497061,0.6689789
16100,0.2247044,2.151891
16200,1.074702,1.430168
16300,-0.6003004,1.082796
16400,0.7996981,1.30286
16500,0.4246951,0.687895
16600,0.3746935,1.229074
16700,1.174692,1.834603
16800,0.6996891,1.181119
16900,0.3746865,0.8648283
17000,1.024684,0.9503302
17100,1.149682,1.112374
17200,1.34968,1.092028
17300,1.499677,1.217525
17400,0.6246744,1.287603
17500,0.09967152,1.301946
17600,0.6746691,0.9059384
17700,-0.07533354,0.5983969
17800,0.1496651,1.129173
17900,1.249663,1.440418
18000,0.2080051,1.263389
18100,1.208003,1.274653
18200,1.333001,1.064455
18300,0.6079974,1.289247
18400,0.6579947,1.163345
18500,0.482993,0.9067392
18600,1.382991,1.210381
18700,0.5829891,1.439021
18800,0.7079869,0.9368991
18900,1.307984,1.051454
19000,1.182981,0.585742
19100,0.3829789,1.552168
19200,0.5329758,1.889743
19300,1.257973,0.4077226
19400,1.707971,1.348462
19500,1.68297,1.986147
19600,1.932968,1.173922
19700,1.057965,0.5761735
19800,0.4079623,0.8531009
19900,0.507961,1.299429
20000,-0.5170414,0.9307805
20100,0.6829564,0.8767555
20200,0.5829538,1.290451
20300,1.032951,1.442439
20400,0.8579498,1.26302
20500,1.557947,1.078678
20600,0.4079441,1.6256
20700,-0.04205869,0.7265928
20800,-0.3420607,0.798669
20900,1.407937,1.988952
21000,0.2996121,1.398084
21100,0.9746098,1.655491
21200,1.024607,0.8158342
21300,1.149605,0.3968359
21400,0.774602,1.908547
21500,2.274601,1.281857
21600,0.4495981,0.9110374
21700,0.1745968,0.7317083
21800,1.024596,1.464714
21900,1.424594,1.323056
22000,0.4995921,1.091898
22100,-0.4504101,1.191493
22200,-0.000412052,1.208457
22300,1.024586,0.7452457
22400,0.9995835,1.832992
22500,0.7245814,1.087692
22600,-0.4754207,0.904573
22700,0.3745758,1.412527
22800,0.3495736,1.686749
22900,1.074571,1.165487
23000,1.074569,0.7302278
23100,0.8745671,1.62505
23200,0.4745646,1.674252
23300,0.574562,1.084309
23400,0.4995592,1.22074
23500,0.7245566,1.281757
23600,-0.2754447,1.643197
23700,-0.02544642,0.5813903
23800,1.099552,1.430117
23900,1.099548,0.5978929
24000,2.316221,2.688229
24100,1.416218,1.290709
24200,1.016216,0.5801132
24300,0.3912139,0.7503983
24400,0.3412111,0.8363192
24500,0.06620812,1.590051
24600,-0.08379462,1.368738
24700,1.041203,1.476848
24800,0.3162004,1.116675
24900,0.9161976,1.395496
25000,0.8661944,1.128705
25100,0.5661923,1.287923
25200,-0.78381,1.526186
25300,1.366189,1.800612
25400,-0.233813,0.6087313
25500,0.5661854,1.363359
25600,0.7661828,0.79839
25700,0.9411811,1.742015
25800,1.241179,1.688917
25900,1.891177,0.6839934
26000,1.041174,1.033793
26100,0.5161716,0.8750888
26200,1.441169,1.242265
26300,0.4911671,1.334835
26400,0.3161639,1.716832
26500,1.091161,1.032924
26600,0.7161584,1.163566
26700,0.5411567,0.4188516
26800,0.6911538,1.543691
26900,0.8911519,0.9714054
27000,1.932831,3.21006
27100,1.082829,1.003583
27200,-0.1171736,0.9821922
27300,0.7328237,1.059683
27400,0.582821,1.056078
27500,1.35782,0.9457171
27600,0.03281787,1.358143
27700,0.2828155,0.6948517
27800,1.557812,1.0424
27900,1.05781,0.5825963
28000,0.7078087,1.163305
28100,0.4328071,1.651016
28200,-0.1921955,1.068858
28300,1.382803,1.28928
28400,2.082801,1.107132
28500,1.882799,0.9584606
28600,0.3827956,1.116583
28700,-0.04220613,1.763078
28800,0.9827919,1.232371
28900,1.10779,1.440012
29000,0.2577878,0.5546327
29100,-0.7172144,0.8394651
29200,0.03278364,0.8469053
29300,0.3327812,1.007245
29400,1.132778,1.001809
29500,1.157776,1.013644
29600,2.082775,1.636442
29700,0.9077727,1.414859
29800,1.307771,0.8443037
29900,2.232769,1.157741
0,-0.6666667,3.496029
100,1.008331,1.280109
200,1.008329,1.003085
300,1.758326,1.162402
400,1.583323,0.5169345
500,1.858321,0.8318744
600,0.4583184,0.8734119
700,0.7583167,0.5961099
800,1.458314,1.032559
900,0.6333129,0.8692279
1000,1.98331,0.8763882
1100,0.9083081,1.552528
1200,0.1333057,1.394236
1300,-0.1916973,1.106204
1400,0.6833003,0.668748
1500,1.583298,1.719657
1600,1.308296,1.875814
1700,0.9832945,0.8320032
1800,1.583292,1.076903
1900,-0.9917102,0.9404871
2000,1.133288,1.210257
2100,1.958284,1.568548
2200,1.333282,1.266446
2300,0.7082796,1.003087
2400,0.8832774,0.7738807
2500,1.133274,1.338737
2600,0.3582714,0.9692799
2700,1.283269,0.7514818
2800,0.1832661,1.302138
2900,0.4832636,0.5436534
3000,1.566608,3.405617
3100,0.8166046,1.534778
