100,2.783329,6.254909
200,3.258331,6.645136
300,3.70833,7.589486
400,4.333326,7.772741
500,3.358328,7.818481
600,2.208331,7.469793
700,2.80833,6.666358
800,3.558329,7.433896
900,4.483328,5.909151
1000,3.458328,5.549284
1100,4.308325,6.980536
1200,6.358324,8.09158
1300,4.908325,7.570033
1400,3.258325,6.667298
1500,1.958324,6.997288
1600,2.058321,7.774015
1700,1.808322,6.614531
1800,2.033321,5.597895
1900,1.65832,4.919816
2000,1.68332,2.465714
2100,2.408317,3.835953
2200,1.583317,3.932101
2300,1.883315,4.558393
2400,2.233311,6.194403
2500,1.508311,6.508426
2600,0.8833122,5.620333
2700,0.2583129,6.765015
2800,1.183313,7.578465
2900,1.308312,8.63498
3000,1.349978,8.601309
3100,2.399976,9.452646
3200,1.824976,8.417137
3300,2.424976,11.08943
3400,-0.1500201,10.92589
3500,0.1249774,12.83416
3600,-0.9250199,15.15917
3700,1.624974,15.32255
3800,1.299976,16.07622
3900,0.4499766,16.61053
4000,0.699976,18.97194
4100,-1.025017,20.29643
4200,0.424984,21.39422
4300,-1.450018,20.12086
4400,-1.525019,20.18885
4500,-2.200012,21.61254
4600,-0.7000195,20.74395
4700,0.1749859,22.77685
4800,1.199988,22.80849
4900,1.649991,23.73416
5000,0.8749927,23.72242
5100,0.8499889,23.00935
5200,2.02499,23.33829
5300,1.549989,23.99084
5400,1.600003,25.62546
5500,-0.4499982,24.85928
5600,0.4500054,24.93441
5700,-0.1499982,24.01753
5800,0.349994,23.7748
5900,0.2499933,24.98691
6000,2.841653,23.60222
6100,2.61665,23.00709
6200,2.791653,23.58769
6300,3.841654,24.59953
6400,4.516653,24.8379
6500,3.616647,23.95215
6600,1.791655,25.3903
6700,0.6916456,22.90727
6800,-0.008352916,22.35238
6900,-0.2333549,21.4278
7000,0.1916497,21.85738
7100,0.8916423,21.46127
7200,1.016638,20.3909
7300,1.24163,19.70188
7400,-0.6083651,19.95547
7500,-0.5083602,22.02487
7600,0.0916427,22.00591
7700,-0.8583527,24.43408
7800,0.041646,25.25746
7900,0.2166456,24.78276
8000,-1.208368,25.39947
8100,-0.98338,26.06958
8200,-0.4083815,26.47724
8300,0.7666228,28.13575
8400,2.291619,28.89239
8500,1.516612,29.7042
8600,1.591615,28.29976
8700,1.441612,28.29574
8800,2.741616,28.54756
8900,1.841614,27.82557
9000,2.549954,29.45648
9100,2.799947,29.94189
9200,3.849952,28.91113
9300,4.124959,27.93911
9400,4.199955,26.80975
9500,5.249955,28.83903
9600,3.824962,29.47278
9700,4.574966,29.21262
9800,6.699975,29.27868
9900,5.67496,29.78305
10000,6.774952,30.34169
10100,4.724958,31.18443
10200,4.649961,31.97579
10300,1.999945,32.16176
10400,2.024957,31.2134
10500,0.9749591,31.25674
10600,0.6499774,28.92697
10700,0.8249785,26.53889
10800,1.324984,25.61936
10900,1.949982,23.96545
11000,1.399978,24.30572
11100,-0.5750211,23.34477
11200,-0.5750294,22.52749
11300,-0.4750252,22.78318
11400,-1.275025,22.95187
11500,-0.850022,24.22454
11600,1.099981,24.69292
11700,1.124989,26.24411
11800,0.9249884,28.07039
11900,0.1749865,28.34095
12000,-1.383348,29.29976
12100,-2.833354,30.45464
12200,-1.833345,29.15987
12300,-1.683345,29.81306
12400,-2.208347,31.66146
12500,-1.20834,32.32507
12600,-0.2333374,33.14963
12700,0.3416608,36.77964
12800,0.6916618,36.20407
12900,0.6666616,37.06428
13000,-0.1583354,36.27873
13100,-0.983331,37.5405
13200,-1.158335,36.05627
13300,-1.558341,36.25462
13400,-1.683342,33.7216
13500,-0.9583448,33.4866
